layer_idx,step_idx,head_idx,plane_idx,reads_count
5,0,2,31,11
5,0,3,0,12
5,0,3,1,14
5,0,3,2,11
5,0,3,3,15
5,0,3,4,13
5,0,3,5,10
5,0,3,6,11
5,0,3,7,13
5,0,3,8,10
5,0,3,9,12
5,0,3,10,11
5,0,3,11,13
5,0,3,12,10
5,0,3,13,13
5,0,3,14,11
5,0,3,15,12
5,0,3,16,10
5,0,3,17,11
5,0,3,18,12
5,0,3,19,12
5,0,3,20,11
5,0,3,21,10
5,0,3,22,10
5,0,3,23,11
5,0,3,24,13
5,0,3,25,13
5,0,3,26,12
5,0,3,27,12
5,0,3,28,10
5,0,3,29,9
5,0,3,30,13
5,0,3,31,12
5,0,4,0,10
5,0,4,1,12
5,0,4,2,11
5,0,4,3,13
5,0,4,4,14
5,0,4,5,15
5,0,4,6,16
5,0,4,7,16
5,0,4,8,14
5,0,4,9,13
5,0,4,10,15
5,0,4,11,12
5,0,4,12,14
5,0,4,13,15
5,0,4,14,13
5,0,4,15,9
5,0,4,16,11
5,0,4,17,11
5,0,4,18,12
5,0,4,19,12
5,0,4,20,10
5,0,4,21,7
5,0,4,22,9
5,0,4,23,8
5,0,4,24,8
5,0,4,25,8
5,0,4,26,9
5,0,4,27,11
5,0,4,28,10
5,0,4,29,11
5,0,4,30,11
5,0,4,31,11
5,0,5,0,11
5,0,5,1,13
5,0,5,2,15
5,0,5,3,12
5,0,5,4,10
5,0,5,5,13
5,0,5,6,13
5,0,5,7,14
5,0,5,8,12
5,0,5,9,12
5,0,5,10,13
5,0,5,11,15
5,0,5,12,14
5,0,5,13,14
5,0,5,14,10
5,0,5,15,12
5,0,5,16,11
5,0,5,17,13
5,0,5,18,11
5,0,5,19,8
5,0,5,20,10
5,0,5,21,9
5,0,5,22,8
5,0,5,23,9
5,0,5,24,8
5,0,5,25,9
5,0,5,26,12
5,0,5,27,11
5,0,5,28,12
5,0,5,29,12
5,0,5,30,10
5,0,5,31,9
5,0,6,0,14
5,0,6,1,13
5,0,6,2,11
5,0,6,3,9
5,0,6,4,9
5,0,6,5,9
5,0,6,6,8
5,0,6,7,11
5,0,6,8,14
5,0,6,9,9
5,0,6,10,9
5,0,6,11,11
5,0,6,12,8
5,0,6,13,10
5,0,6,14,11
5,0,6,15,13
5,0,6,16,13
5,0,6,17,12
5,0,6,18,12
5,0,6,19,15
5,0,6,20,10
5,0,6,21,14
5,0,6,22,15
5,0,6,23,17
5,0,6,24,14
5,0,6,25,13
5,0,6,26,13
5,0,6,27,15
5,0,6,28,11
5,0,6,29,10
5,0,6,30,10
5,0,6,31,12
5,0,7,0,15
5,0,7,1,14
5,0,7,2,14
5,0,7,3,11
5,0,7,4,8
5,0,7,5,8
5,0,7,6,10
5,0,7,7,10
5,0,7,8,10
5,0,7,9,8
5,0,7,10,12
5,0,7,11,10
5,0,7,12,8
5,0,7,13,9
5,0,7,14,10
5,0,7,15,10
5,0,7,16,10
5,0,7,17,10
5,0,7,18,13
5,0,7,19,14
5,0,7,20,8
5,0,7,21,12
5,0,7,22,14
5,0,7,23,15
5,0,7,24,14
5,0,7,25,14
5,0,7,26,17
5,0,7,27,11
5,0,7,28,12
5,0,7,29,12
5,0,7,30,16
5,0,7,31,13
6,0,0,0,11
6,0,0,1,13
6,0,0,2,10
6,0,0,3,14
6,0,0,4,17
6,0,0,5,12
6,0,0,6,12
6,0,0,7,11
6,0,0,8,12
6,0,0,9,14
6,0,0,10,13
6,0,0,11,11
6,0,0,12,12
6,0,0,13,11
6,0,0,14,15
6,0,0,15,9
6,0,0,16,11
6,0,0,17,10
6,0,0,18,10
6,0,0,19,11
6,0,0,20,10
6,0,0,21,10
6,0,0,22,9
6,0,0,23,9
6,0,0,24,11
6,0,0,25,9
6,0,0,26,11
6,0,0,27,13
6,0,0,28,13
6,0,0,29,7
6,0,0,30,9
6,0,0,31,11
6,0,1,0,9
6,0,1,1,13
6,0,1,2,13
6,0,1,3,14
6,0,1,4,12
6,0,1,5,14
6,0,1,6,14
6,0,1,7,12
6,0,1,8,12
6,0,1,9,13
6,0,1,10,12
6,0,1,11,12
6,0,1,12,11
6,0,1,13,11
6,0,1,14,11
6,0,1,15,8
6,0,1,16,9
6,0,1,17,9
6,0,1,18,10
6,0,1,19,12
6,0,1,20,11
6,0,1,21,13
6,0,1,22,12
6,0,1,23,11
6,0,1,24,13
6,0,1,25,13
6,0,1,26,12
6,0,1,27,13
6,0,1,28,12
6,0,1,29,11
6,0,1,30,9
6,0,1,31,12
6,0,2,0,9
6,0,2,1,12
6,0,2,2,10
6,0,2,3,13
6,0,2,4,12
6,0,2,5,11
6,0,2,6,13
6,0,2,7,13
6,0,2,8,14
6,0,2,9,13
6,0,2,10,15
6,0,2,11,11
6,0,2,12,10
6,0,2,13,11
6,0,2,14,11
6,0,2,15,9
6,0,2,16,11
6,0,2,17,15
6,0,2,18,14
6,0,2,19,18
6,0,2,20,13
6,0,2,21,11
6,0,2,22,13
6,0,2,23,9
6,0,2,24,13
6,0,2,25,10
6,0,2,26,12
6,0,2,27,11
6,0,2,28,9
6,0,2,29,12
6,0,2,30,8
6,0,2,31,8
6,0,3,0,9
6,0,3,1,12
6,0,3,2,13
6,0,3,3,13
6,0,3,4,13
6,0,3,5,13
6,0,3,6,12
6,0,3,7,13
6,0,3,8,14
6,0,3,9,12
6,0,3,10,11
6,0,3,11,11
6,0,3,12,12
6,0,3,13,10
6,0,3,14,11
6,0,3,15,10
6,0,3,16,11
6,0,3,17,12
6,0,3,18,13
6,0,3,19,11
6,0,3,20,12
6,0,3,21,11
6,0,3,22,10
6,0,3,23,11
6,0,3,24,11
6,0,3,25,10
6,0,3,26,13
6,0,3,27,12
6,0,3,28,13
6,0,3,29,12
6,0,3,30,12
6,0,3,31,11
6,0,4,0,13
6,0,4,1,12
6,0,4,2,13
6,0,4,3,11
6,0,4,4,9
6,0,4,5,10
6,0,4,6,13
6,0,4,7,10
6,0,4,8,12
6,0,4,9,11
6,0,4,10,12
6,0,4,11,14
6,0,4,12,15
6,0,4,13,8
6,0,4,14,9
6,0,4,15,12
6,0,4,16,12
6,0,4,17,12
6,0,4,18,15
6,0,4,19,16
6,0,4,20,9
6,0,4,21,11
6,0,4,22,13
6,0,4,23,14
6,0,4,24,14
6,0,4,25,11
6,0,4,26,11
6,0,4,27,14
6,0,4,28,12
6,0,4,29,13
6,0,4,30,10
6,0,4,31,12
6,0,5,0,13
6,0,5,1,12
6,0,5,2,13
6,0,5,3,12
6,0,5,4,11
6,0,5,5,10
6,0,5,6,12
6,0,5,7,12
6,0,5,8,12
6,0,5,9,14
6,0,5,10,6
6,0,5,11,13
6,0,5,12,14
6,0,5,13,12
6,0,5,14,10
6,0,5,15,12
6,0,5,16,12
6,0,5,17,12
6,0,5,18,12
6,0,5,19,12
6,0,5,20,9
6,0,5,21,11
6,0,5,22,10
6,0,5,23,8
6,0,5,24,11
6,0,5,25,12
6,0,5,26,10
6,0,5,27,9
6,0,5,28,10
6,0,5,29,10
6,0,5,30,16
6,0,5,31,15
6,0,6,0,12
6,0,6,1,10
6,0,6,2,14
6,0,6,3,14
6,0,6,4,10
6,0,6,5,10
6,0,6,6,11
6,0,6,7,10
6,0,6,8,11
6,0,6,9,13
6,0,6,10,14
6,0,6,11,15
6,0,6,12,9
6,0,6,13,10
6,0,6,14,11
6,0,6,15,11
6,0,6,16,13
6,0,6,17,15
6,0,6,18,13
6,0,6,19,11
6,0,6,20,12
6,0,6,21,11
6,0,6,22,12
6,0,6,23,10
6,0,6,24,8
6,0,6,25,10
6,0,6,26,12
6,0,6,27,13
6,0,6,28,11
6,0,6,29,10
6,0,6,30,10
6,0,6,31,10
6,0,7,0,10
6,0,7,1,12
6,0,7,2,15
6,0,7,3,11
6,0,7,4,6
6,0,7,5,11
6,0,7,6,10
6,0,7,7,11
6,0,7,8,10
6,0,7,9,11
6,0,7,10,14
6,0,7,11,19
6,0,7,12,13
6,0,7,13,14
6,0,7,14,13
6,0,7,15,12
6,0,7,16,13
6,0,7,17,12
6,0,7,18,9
6,0,7,19,8
6,0,7,20,12
6,0,7,21,14
6,0,7,22,14
6,0,7,23,12
6,0,7,24,9
6,0,7,25,9
6,0,7,26,12
6,0,7,27,10
6,0,7,28,11
6,0,7,29,11
6,0,7,30,10
6,0,7,31,7
7,0,0,0,12
7,0,0,1,10
7,0,0,2,10
7,0,0,3,10
7,0,0,4,8
7,0,0,5,12
7,0,0,6,13
7,0,0,7,14
7,0,0,8,12
7,0,0,9,11
7,0,0,10,11
7,0,0,11,13
7,0,0,12,11
7,0,0,13,9
7,0,0,14,10
7,0,0,15,13
7,0,0,16,12
7,0,0,17,12
7,0,0,18,10
7,0,0,19,11
7,0,0,20,13
7,0,0,21,13
7,0,0,22,13
7,0,0,23,11
7,0,0,24,11
7,0,0,25,13
7,0,0,26,14
7,0,0,27,10
7,0,0,28,10
7,0,0,29,12
7,0,0,30,12
7,0,0,31,12
7,0,1,0,11
7,0,1,1,11
7,0,1,2,14
7,0,1,3,12
7,0,1,4,12
7,0,1,5,11
7,0,1,6,15
7,0,1,7,18
7,0,1,8,12
7,0,1,9,9
7,0,1,10,11
7,0,1,11,11
7,0,1,12,11
7,0,1,13,11
7,0,1,14,9
7,0,1,15,13
7,0,1,16,13
7,0,1,17,11
7,0,1,18,13
7,0,1,19,9
7,0,1,20,7
7,0,1,21,10
7,0,1,22,10
7,0,1,23,13
7,0,1,24,10
7,0,1,25,12
7,0,1,26,11
7,0,1,27,13
7,0,1,28,12
7,0,1,29,13
7,0,1,30,14
7,0,1,31,12
7,0,2,0,13
7,0,2,1,11
7,0,2,2,12
7,0,2,3,11
7,0,2,4,7
7,0,2,5,8
7,0,2,6,9
7,0,2,7,13
7,0,2,8,9
7,0,2,9,10
7,0,2,10,11
7,0,2,11,12
7,0,2,12,9
7,0,2,13,9
7,0,2,14,11
7,0,2,15,12
7,0,2,16,12
7,0,2,17,14
7,0,2,18,13
7,0,2,19,12
7,0,2,20,17
7,0,2,21,14
7,0,2,22,15
7,0,2,23,15
7,0,2,24,15
7,0,2,25,12
7,0,2,26,12
7,0,2,27,10
7,0,2,28,13
7,0,2,29,12
7,0,2,30,10
7,0,2,31,10
7,0,3,0,14
7,0,3,1,11
7,0,3,2,10
7,0,3,3,9
7,0,3,4,9
7,0,3,5,10
7,0,3,6,9
7,0,3,7,11
7,0,3,8,13
7,0,3,9,13
7,0,3,10,13
7,0,3,11,10
7,0,3,12,7
7,0,3,13,10
7,0,3,14,15
7,0,3,15,13
7,0,3,16,13
7,0,3,17,10
7,0,3,18,12
7,0,3,19,13
7,0,3,20,15
7,0,3,21,14
7,0,3,22,12
7,0,3,23,12
7,0,3,24,10
7,0,3,25,11
7,0,3,26,11
7,0,3,27,10
7,0,3,28,11
7,0,3,29,10
7,0,3,30,10
7,0,3,31,13
7,0,4,0,11
7,0,4,1,10
7,0,4,2,10
7,0,4,3,12
7,0,4,4,10
7,0,4,5,10
7,0,4,6,10
7,0,4,7,11
7,0,4,8,11
7,0,4,9,10
7,0,4,10,10
7,0,4,11,12
7,0,4,12,11
7,0,4,13,9
7,0,4,14,9
7,0,4,15,9
7,0,4,16,13
7,0,4,17,11
7,0,4,18,13
7,0,4,19,13
7,0,4,20,12
7,0,4,21,13
7,0,4,22,13
7,0,4,23,13
7,0,4,24,15
7,0,4,25,15
7,0,4,26,16
7,0,4,27,16
7,0,4,28,15
7,0,4,29,15
7,0,4,30,11
7,0,4,31,11
7,0,5,0,13
7,0,5,1,12
7,0,5,2,14
7,0,5,3,14
7,0,5,4,11
7,0,5,5,12
7,0,5,6,11
7,0,5,7,11
7,0,5,8,14
7,0,5,9,12
7,0,5,10,13
7,0,5,11,13
7,0,5,12,13
7,0,5,13,12
7,0,5,14,12
7,0,5,15,11
7,0,5,16,10
7,0,5,17,10
7,0,5,18,9
7,0,5,19,10
7,0,5,20,12
7,0,5,21,13
7,0,5,22,12
7,0,5,23,14
7,0,5,24,12
7,0,5,25,10
7,0,5,26,10
7,0,5,27,11
7,0,5,28,11
7,0,5,29,10
7,0,5,30,11
7,0,5,31,11
7,0,6,0,15
7,0,6,1,14
7,0,6,2,13
7,0,6,3,13
7,0,6,4,17
7,0,6,5,12
7,0,6,6,11
7,0,6,7,11
7,0,6,8,13
7,0,6,9,11
7,0,6,10,11
7,0,6,11,10
7,0,6,12,13
7,0,6,13,12
7,0,6,14,10
7,0,6,15,9
7,0,6,16,9
7,0,6,17,11
7,0,6,18,11
7,0,6,19,9
7,0,6,20,10
7,0,6,21,9
7,0,6,22,10
7,0,6,23,12
7,0,6,24,10
7,0,6,25,10
7,0,6,26,10
7,0,6,27,11
7,0,6,28,12
7,0,6,29,13
7,0,6,30,10
7,0,6,31,13
7,0,7,0,14
7,0,7,1,10
7,0,7,2,10
7,0,7,3,14
7,0,7,4,11
7,0,7,5,10
7,0,7,6,9
7,0,7,7,13
7,0,7,8,15
7,0,7,9,12
7,0,7,10,13
7,0,7,11,15
7,0,7,12,11
7,0,7,13,13
7,0,7,14,10
7,0,7,15,8
7,0,7,16,9
7,0,7,17,9
7,0,7,18,10
7,0,7,19,9
7,0,7,20,11
7,0,7,21,11
7,0,7,22,15
7,0,7,23,15
7,0,7,24,12
7,0,7,25,9
7,0,7,26,11
7,0,7,27,13
7,0,7,28,14
7,0,7,29,14
7,0,7,30,12
7,0,7,31,13
8,0,0,0,14
8,0,0,1,12
8,0,0,2,10
8,0,0,3,9
8,0,0,4,9
8,0,0,5,10
8,0,0,6,10
8,0,0,7,8
8,0,0,8,11
8,0,0,9,10
8,0,0,10,10
8,0,0,11,9
8,0,0,12,8
8,0,0,13,8
8,0,0,14,10
8,0,0,15,14
8,0,0,16,17
8,0,0,17,13
8,0,0,18,15
8,0,0,19,15
8,0,0,20,15
8,0,0,21,8
8,0,0,22,10
8,0,0,23,13
8,0,0,24,15
8,0,0,25,12
8,0,0,26,10
8,0,0,27,12
8,0,0,28,16
8,0,0,29,15
8,0,0,30,16
8,0,0,31,13
8,0,1,0,10
8,0,1,1,10
8,0,1,2,13
8,0,1,3,11
8,0,1,4,13
8,0,1,5,13
8,0,1,6,12
8,0,1,7,13
8,0,1,8,15
8,0,1,9,15
8,0,1,10,13
8,0,1,11,11
8,0,1,12,9
8,0,1,13,10
8,0,1,14,7
8,0,1,15,10
8,0,1,16,12
8,0,1,17,11
8,0,1,18,10
8,0,1,19,11
8,0,1,20,10
8,0,1,21,11
8,0,1,22,13
8,0,1,23,14
8,0,1,24,14
8,0,1,25,11
8,0,1,26,13
8,0,1,27,13
8,0,1,28,10
8,0,1,29,12
8,0,1,30,12
8,0,1,31,11
8,0,2,0,9
8,0,2,1,11
8,0,2,2,13
8,0,2,3,11
8,0,2,4,10
8,0,2,5,12
8,0,2,6,11
8,0,2,7,13
8,0,2,8,16
8,0,2,9,11
8,0,2,10,14
8,0,2,11,13
8,0,2,12,10
8,0,2,13,12
8,0,2,14,10
8,0,2,15,11
8,0,2,16,10
8,0,2,17,8
8,0,2,18,13
8,0,2,19,14
8,0,2,20,14
8,0,2,21,12
8,0,2,22,13
8,0,2,23,14
8,0,2,24,14
8,0,2,25,13
8,0,2,26,10
8,0,2,27,12
8,0,2,28,16
8,0,2,29,12
8,0,2,30,10
8,0,2,31,9
8,0,3,0,16
8,0,3,1,14
8,0,3,2,12
8,0,3,3,15
8,0,3,4,17
8,0,3,5,15
8,0,3,6,14
8,0,3,7,14
8,0,3,8,17
8,0,3,9,17
8,0,3,10,13
8,0,3,11,16
8,0,3,12,17
8,0,3,13,14
8,0,3,14,11
8,0,3,15,10
8,0,3,16,8
8,0,3,17,10
8,0,3,18,10
8,0,3,19,8
8,0,3,20,7
8,0,3,21,7
8,0,3,22,6
8,0,3,23,6
8,0,3,24,5
8,0,3,25,7
8,0,3,26,8
8,0,3,27,12
8,0,3,28,12
8,0,3,29,9
8,0,3,30,12
8,0,3,31,16
8,0,4,0,11
8,0,4,1,10
8,0,4,2,9
8,0,4,3,11
8,0,4,4,11
8,0,4,5,10
8,0,4,6,10
8,0,4,7,8
8,0,4,8,9
8,0,4,9,11
8,0,4,10,14
8,0,4,11,12
8,0,4,12,12
8,0,4,13,17
8,0,4,14,16
8,0,4,15,10
8,0,4,16,12
8,0,4,17,13
8,0,4,18,13
8,0,4,19,15
8,0,4,20,12
8,0,4,21,13
8,0,4,22,16
8,0,4,23,13
8,0,4,24,12
8,0,4,25,11
8,0,4,26,10
8,0,4,27,10
8,0,4,28,9
8,0,4,29,9
8,0,4,30,12
8,0,4,31,12
8,0,5,0,9
8,0,5,1,14
8,0,5,2,16
8,0,5,3,15
8,0,5,4,11
8,0,5,5,11
8,0,5,6,11
8,0,5,7,11
8,0,5,8,12
8,0,5,9,9
8,0,5,10,10
8,0,5,11,15
8,0,5,12,14
8,0,5,13,12
8,0,5,14,10
8,0,5,15,8
8,0,5,16,11
8,0,5,17,6
8,0,5,18,6
8,0,5,19,11
8,0,5,20,11
8,0,5,21,10
8,0,5,22,10
8,0,5,23,14
8,0,5,24,13
8,0,5,25,12
8,0,5,26,13
8,0,5,27,12
8,0,5,28,13
8,0,5,29,13
8,0,5,30,9
8,0,5,31,10
8,0,6,0,14
8,0,6,1,14
8,0,6,2,16
8,0,6,3,14
8,0,6,4,15
8,0,6,5,13
8,0,6,6,13
8,0,6,7,10
8,0,6,8,13
8,0,6,9,14
8,0,6,10,14
8,0,6,11,13
8,0,6,12,13
8,0,6,13,10
8,0,6,14,15
8,0,6,15,12
8,0,6,16,10
8,0,6,17,9
8,0,6,18,7
8,0,6,19,8
8,0,6,20,11
8,0,6,21,17
8,0,6,22,11
8,0,6,23,10
8,0,6,24,12
8,0,6,25,15
8,0,6,26,11
8,0,6,27,13
8,0,6,28,14
8,0,6,29,12
8,0,6,30,10
8,0,6,31,13
8,0,7,0,10
8,0,7,1,10
8,0,7,2,12
8,0,7,3,12
8,0,7,4,10
8,0,7,5,11
8,0,7,6,9
8,0,7,7,11
8,0,7,8,11
8,0,7,9,11
8,0,7,10,13
8,0,7,11,12
8,0,7,12,12
8,0,7,13,15
8,0,7,14,12
8,0,7,15,13
8,0,7,16,13
8,0,7,17,12
8,0,7,18,11
8,0,7,19,12
8,0,7,20,11
8,0,7,21,13
8,0,7,22,12
8,0,7,23,11
8,0,7,24,11
8,0,7,25,12
8,0,7,26,14
8,0,7,27,12
8,0,7,28,12
8,0,7,29,8
8,0,7,30,10
8,0,7,31,10
9,0,0,0,12
9,0,0,1,13
9,0,0,2,14
9,0,0,3,12
9,0,0,4,13
9,0,0,5,14
9,0,0,6,11
9,0,0,7,12
9,0,0,8,10
9,0,0,9,12
9,0,0,10,11
9,0,0,11,9
9,0,0,12,10
9,0,0,13,11
9,0,0,14,11
9,0,0,15,9
9,0,0,16,10
9,0,0,17,11
9,0,0,18,13
9,0,0,19,12
9,0,0,20,13
9,0,0,21,10
9,0,0,22,9
9,0,0,23,8
9,0,0,24,11
9,0,0,25,11
9,0,0,26,13
9,0,0,27,11
9,0,0,28,13
9,0,0,29,15
9,0,0,30,12
9,0,0,31,11
9,0,1,0,15
9,0,1,1,14
9,0,1,2,15
9,0,1,3,15
9,0,1,4,15
9,0,1,5,19
9,0,1,6,17
9,0,1,7,18
9,0,1,8,12
9,0,1,9,12
9,0,1,10,13
9,0,1,11,14
9,0,1,12,14
9,0,1,13,13
9,0,1,14,14
9,0,1,15,15
9,0,1,16,12
9,0,1,17,9
9,0,1,18,8
9,0,1,19,10
9,0,1,20,9
9,0,1,21,10
9,0,1,22,7
9,0,1,23,7
9,0,1,24,8
9,0,1,25,10
9,0,1,26,10
9,0,1,27,7
9,0,1,28,11
9,0,1,29,12
9,0,1,30,9
9,0,1,31,13
9,0,2,0,11
9,0,2,1,14
9,0,2,2,13
9,0,2,3,16
9,0,2,4,13
9,0,2,5,8
9,0,2,6,10
9,0,2,7,11
9,0,2,8,15
9,0,2,9,12
9,0,2,10,10
9,0,2,11,14
9,0,2,12,15
9,0,2,13,13
9,0,2,14,9
9,0,2,15,12
9,0,2,16,13
9,0,2,17,8
9,0,2,18,12
9,0,2,19,10
9,0,2,20,11
9,0,2,21,13
9,0,2,22,15
9,0,2,23,14
9,0,2,24,13
9,0,2,25,12
9,0,2,26,10
9,0,2,27,13
9,0,2,28,14
9,0,2,29,13
9,0,2,30,10
9,0,2,31,11
9,0,3,0,11
9,0,3,1,11
9,0,3,2,15
9,0,3,3,15
9,0,3,4,10
9,0,3,5,10
9,0,3,6,12
9,0,3,7,14
9,0,3,8,12
9,0,3,9,13
9,0,3,10,11
9,0,3,11,13
9,0,3,12,14
9,0,3,13,13
9,0,3,14,12
9,0,3,15,9
9,0,3,16,12
9,0,3,17,12
9,0,3,18,11
9,0,3,19,8
9,0,3,20,9
9,0,3,21,13
9,0,3,22,13
9,0,3,23,9
9,0,3,24,8
9,0,3,25,13
9,0,3,26,9
9,0,3,27,10
9,0,3,28,7
9,0,3,29,10
9,0,3,30,16
9,0,3,31,14
9,0,4,0,10
9,0,4,1,9
9,0,4,2,10
9,0,4,3,11
9,0,4,4,10
9,0,4,5,10
9,0,4,6,12
9,0,4,7,11
9,0,4,8,10
9,0,4,9,16
9,0,4,10,15
9,0,4,11,12
9,0,4,12,13
9,0,4,13,13
9,0,4,14,12
9,0,4,15,13
9,0,4,16,8
9,0,4,17,11
9,0,4,18,14
9,0,4,19,12
9,0,4,20,11
9,0,4,21,11
9,0,4,22,11
9,0,4,23,10
9,0,4,24,11
9,0,4,25,11
9,0,4,26,9
9,0,4,27,11
9,0,4,28,15
9,0,4,29,11
9,0,4,30,11
9,0,4,31,10
9,0,5,0,7
9,0,5,1,10
9,0,5,2,9
9,0,5,3,10
9,0,5,4,10
9,0,5,5,7
9,0,5,6,10
9,0,5,7,14
9,0,5,8,14
9,0,5,9,13
9,0,5,10,13
9,0,5,11,14
9,0,5,12,15
9,0,5,13,16
9,0,5,14,14
9,0,5,15,13
9,0,5,16,13
9,0,5,17,16
9,0,5,18,12
9,0,5,19,12
9,0,5,20,16
9,0,5,21,15
9,0,5,22,11
9,0,5,23,11
9,0,5,24,12
9,0,5,25,10
9,0,5,26,10
9,0,5,27,10
9,0,5,28,8
9,0,5,29,7
9,0,5,30,11
9,0,5,31,10
9,0,6,0,9
9,0,6,1,12
9,0,6,2,11
9,0,6,3,11
9,0,6,4,13
9,0,6,5,12
9,0,6,6,9
9,0,6,7,9
9,0,6,8,12
9,0,6,9,13
9,0,6,10,12
9,0,6,11,12
9,0,6,12,13
9,0,6,13,13
9,0,6,14,9
9,0,6,15,8
9,0,6,16,10
9,0,6,17,11
9,0,6,18,14
9,0,6,19,12
9,0,6,20,10
9,0,6,21,11
9,0,6,22,17
9,0,6,23,15
9,0,6,24,13
9,0,6,25,13
9,0,6,26,14
9,0,6,27,13
9,0,6,28,12
9,0,6,29,10
9,0,6,30,9
9,0,6,31,9
9,0,7,0,16
9,0,7,1,18
9,0,7,2,15
9,0,7,3,17
9,0,7,4,11
9,0,7,5,10
9,0,7,6,11
9,0,7,7,8
9,0,7,8,9
9,0,7,9,12
9,0,7,10,11
9,0,7,11,10
9,0,7,12,12
9,0,7,13,14
9,0,7,14,12
9,0,7,15,9
9,0,7,16,8
9,0,7,17,9
9,0,7,18,8
9,0,7,19,10
9,0,7,20,10
9,0,7,21,11
9,0,7,22,12
9,0,7,23,9
9,0,7,24,11
9,0,7,25,11
9,0,7,26,13
9,0,7,27,14
9,0,7,28,11
9,0,7,29,11
9,0,7,30,10
9,0,7,31,12
10,0,0,0,11
10,0,0,1,13
10,0,0,2,14
10,0,0,3,15
10,0,0,4,14
10,0,0,5,11
10,0,0,6,11
10,0,0,7,16
10,0,0,8,13
10,0,0,9,10
10,0,0,10,12
10,0,0,11,12
10,0,0,12,11
10,0,0,13,13
10,0,0,14,11
10,0,0,15,10
10,0,0,16,13
10,0,0,17,16
10,0,0,18,14
10,0,0,19,11
10,0,0,20,9
10,0,0,21,8
10,0,0,22,8
10,0,0,23,12
10,0,0,24,6
10,0,0,25,10
10,0,0,26,13
10,0,0,27,12
10,0,0,28,11
10,0,0,29,11
10,0,0,30,11
10,0,0,31,11
10,0,1,0,13
10,0,1,1,14
10,0,1,2,13
10,0,1,3,8
10,0,1,4,15
10,0,1,5,11
10,0,1,6,12
10,0,1,7,15
10,0,1,8,13
10,0,1,9,9
10,0,1,10,12
10,0,1,11,13
10,0,1,12,11
10,0,1,13,10
10,0,1,14,10
10,0,1,15,11
10,0,1,16,10
10,0,1,17,10
10,0,1,18,10
10,0,1,19,9
10,0,1,20,11
10,0,1,21,12
10,0,1,22,7
10,0,1,23,8
10,0,1,24,10
10,0,1,25,10
10,0,1,26,8
10,0,1,27,10
10,0,1,28,10
10,0,1,29,8
10,0,1,30,10
10,0,1,31,14
10,0,2,0,14
10,0,2,1,12
10,0,2,2,10
10,0,2,3,10
10,0,2,4,11
10,0,2,5,11
10,0,2,6,10
10,0,2,7,9
10,0,2,8,9
10,0,2,9,9
10,0,2,10,9
10,0,2,11,12
10,0,2,12,9
10,0,2,13,8
10,0,2,14,8
10,0,2,15,9
10,0,2,16,11
10,0,2,17,12
10,0,2,18,11
10,0,2,19,13
10,0,2,20,12
10,0,2,21,12
10,0,2,22,14
10,0,2,23,14
10,0,2,24,13
10,0,2,25,14
10,0,2,26,13
10,0,2,27,13
10,0,2,28,15
10,0,2,29,14
10,0,2,30,15
10,0,2,31,14
10,0,3,0,15
10,0,3,1,12
10,0,3,2,14
10,0,3,3,9
10,0,3,4,12
10,0,3,5,11
10,0,3,6,13
10,0,3,7,13
10,0,3,8,13
10,0,3,9,11
10,0,3,10,12
10,0,3,11,9
10,0,3,12,10
10,0,3,13,13
10,0,3,14,16
10,0,3,15,16
10,0,3,16,14
10,0,3,17,14
10,0,3,18,11
10,0,3,19,11
10,0,3,20,12
10,0,3,21,13
10,0,3,22,14
10,0,3,23,17
10,0,3,24,15
10,0,3,25,11
10,0,3,26,10
10,0,3,27,7
10,0,3,28,10
10,0,3,29,6
10,0,3,30,9
10,0,3,31,12
10,0,4,0,17
10,0,4,1,13
10,0,4,2,13
10,0,4,3,12
10,0,4,4,12
10,0,4,5,10
10,0,4,6,13
10,0,4,7,14
10,0,4,8,12
10,0,4,9,11
10,0,4,10,11
10,0,4,11,10
10,0,4,12,8
10,0,4,13,10
10,0,4,14,9
10,0,4,15,13
10,0,4,16,11
10,0,4,17,10
10,0,4,18,9
10,0,4,19,6
10,0,4,20,5
10,0,4,21,12
10,0,4,22,12
10,0,4,23,13
10,0,4,24,13
10,0,4,25,13
10,0,4,26,15
10,0,4,27,11
10,0,4,28,9
10,0,4,29,13
10,0,4,30,14
10,0,4,31,13
10,0,5,0,9
10,0,5,1,10
10,0,5,2,9
10,0,5,3,11
10,0,5,4,10
10,0,5,5,9
10,0,5,6,11
10,0,5,7,11
10,0,5,8,11
10,0,5,9,10
10,0,5,10,10
10,0,5,11,9
10,0,5,12,11
10,0,5,13,11
10,0,5,14,9
10,0,5,15,11
10,0,5,16,9
10,0,5,17,10
10,0,5,18,14
10,0,5,19,10
10,0,5,20,12
10,0,5,21,13
10,0,5,22,16
10,0,5,23,17
10,0,5,24,15
10,0,5,25,18
10,0,5,26,16
10,0,5,27,17
10,0,5,28,17
10,0,5,29,11
10,0,5,30,11
10,0,5,31,10
10,0,6,0,8
10,0,6,1,8
10,0,6,2,11
10,0,6,3,10
10,0,6,4,14
10,0,6,5,7
10,0,6,6,9
10,0,6,7,13
10,0,6,8,7
10,0,6,9,7
10,0,6,10,12
10,0,6,11,13
10,0,6,12,13
10,0,6,13,11
10,0,6,14,10
10,0,6,15,11
10,0,6,16,11
10,0,6,17,14
10,0,6,18,11
10,0,6,19,12
