plane_index,reads_count
1390,11
1391,12
1392,10
1393,11
1394,12
1395,12
1396,11
1397,10
1398,10
1399,11
1400,13
1401,13
1402,12
1403,12
1404,10
1405,9
1406,13
1407,12
1408,10
1409,12
1410,11
1411,13
1412,14
1413,15
1414,16
1415,16
1416,14
1417,13
1418,15
1419,12
1420,14
1421,15
1422,13
1423,9
1424,11
1425,11
1426,12
1427,12
1428,10
1429,7
1430,9
1431,8
1432,8
1433,8
1434,9
1435,11
1436,10
1437,11
1438,11
1439,11
1440,11
1441,13
1442,15
1443,12
1444,10
1445,13
1446,13
1447,14
1448,12
1449,12
1450,13
1451,15
1452,14
1453,14
1454,10
1455,12
1456,11
1457,13
1458,11
1459,8
1460,10
1461,9
1462,8
1463,9
1464,8
1465,9
1466,12
1467,11
1468,12
1469,12
1470,10
1471,9
1472,14
1473,13
1474,11
1475,9
1476,9
1477,9
1478,8
1479,11
1480,14
1481,9
1482,9
1483,11
1484,8
1485,10
1486,11
1487,13
1488,13
1489,12
1490,12
1491,15
1492,10
1493,14
1494,15
1495,17
1496,14
1497,13
1498,13
1499,15
1500,11
1501,10
1502,10
1503,12
1504,15
1505,14
1506,14
1507,11
1508,8
1509,8
1510,10
1511,10
1512,10
1513,8
1514,12
1515,10
1516,8
1517,9
1518,10
1519,10
1520,10
1521,10
1522,13
1523,14
1524,8
1525,12
1526,14
1527,15
1528,14
1529,14
1530,17
1531,11
1532,12
1533,12
1534,16
1535,13
1536,11
1537,13
1538,10
1539,14
1540,17
1541,12
1542,12
1543,11
1544,12
1545,14
1546,13
1547,11
1548,12
1549,11
1550,15
1551,9
1552,11
1553,10
1554,10
1555,11
1556,10
1557,10
1558,9
1559,9
1560,11
1561,9
1562,11
1563,13
1564,13
1565,7
1566,9
1567,11
1568,9
1569,13
1570,13
1571,14
1572,12
1573,14
1574,14
1575,12
1576,12
1577,13
1578,12
1579,12
1580,11
1581,11
1582,11
1583,8
1584,9
1585,9
1586,10
1587,12
1588,11
1589,13
1590,12
1591,11
1592,13
1593,13
1594,12
1595,13
1596,12
1597,11
1598,9
1599,12
1600,9
1601,12
1602,10
1603,13
1604,12
1605,11
1606,13
1607,13
1608,14
1609,13
1610,15
1611,11
1612,10
1613,11
1614,11
1615,9
1616,11
1617,15
1618,14
1619,18
1620,13
1621,11
1622,13
1623,9
1624,13
1625,10
1626,12
1627,11
1628,9
1629,12
1630,8
1631,8
1632,9
1633,12
1634,13
1635,13
1636,13
1637,13
1638,12
1639,13
1640,14
1641,12
1642,11
1643,11
1644,12
1645,10
1646,11
1647,10
1648,11
1649,12
1650,13
1651,11
1652,12
1653,11
1654,10
1655,11
1656,11
1657,10
1658,13
1659,12
1660,13
1661,12
1662,12
1663,11
1664,13
1665,12
1666,13
1667,11
1668,9
1669,10
1670,13
1671,10
1672,12
1673,11
1674,12
1675,14
1676,15
1677,8
1678,9
1679,12
1680,12
1681,12
1682,15
1683,16
1684,9
1685,11
1686,13
1687,14
1688,14
1689,11
1690,11
1691,14
1692,12
1693,13
1694,10
1695,12
1696,13
1697,12
1698,13
1699,12
1700,11
1701,10
1702,12
1703,12
1704,12
1705,14
1706,6
1707,13
1708,14
1709,12
1710,10
1711,12
1712,12
1713,12
1714,12
1715,12
1716,9
1717,11
1718,10
1719,8
1720,11
1721,12
1722,10
1723,9
1724,10
1725,10
1726,16
1727,15
1728,12
1729,10
1730,14
1731,14
1732,10
1733,10
1734,11
1735,10
1736,11
1737,13
1738,14
1739,15
1740,9
1741,10
1742,11
1743,11
1744,13
1745,15
1746,13
1747,11
1748,12
1749,11
1750,12
1751,10
1752,8
1753,10
1754,12
1755,13
1756,11
1757,10
1758,10
1759,10
1760,10
1761,12
1762,15
1763,11
1764,6
1765,11
1766,10
1767,11
1768,10
1769,11
1770,14
1771,19
1772,13
1773,14
1774,13
1775,12
1776,13
1777,12
1778,9
1779,8
1780,12
1781,14
1782,14
1783,12
1784,9
1785,9
1786,12
1787,10
1788,11
1789,11
1790,10
1791,7
1792,12
1793,10
1794,10
1795,10
1796,8
1797,12
1798,13
1799,14
1800,12
1801,11
1802,11
1803,13
1804,11
1805,9
1806,10
1807,13
1808,12
1809,12
1810,10
1811,11
1812,13
1813,13
1814,13
1815,11
1816,11
1817,13
1818,14
1819,10
1820,10
1821,12
1822,12
1823,12
1824,11
1825,11
1826,14
1827,12
1828,12
1829,11
1830,15
1831,18
1832,12
1833,9
1834,11
1835,11
1836,11
1837,11
1838,9
1839,13
1840,13
1841,11
1842,13
1843,9
1844,7
1845,10
1846,10
1847,13
1848,10
1849,12
1850,11
1851,13
1852,12
1853,13
1854,14
1855,12
1856,13
1857,11
1858,12
1859,11
1860,7
1861,8
1862,9
1863,13
1864,9
1865,10
1866,11
1867,12
1868,9
1869,9
1870,11
1871,12
1872,12
1873,14
1874,13
1875,12
1876,17
1877,14
1878,15
1879,15
1880,15
1881,12
1882,12
1883,10
1884,13
1885,12
1886,10
1887,10
1888,14
1889,11
1890,10
1891,9
1892,9
1893,10
1894,9
1895,11
1896,13
1897,13
1898,13
1899,10
1900,7
1901,10
1902,15
1903,13
1904,13
1905,10
1906,12
1907,13
1908,15
1909,14
1910,12
1911,12
1912,10
1913,11
1914,11
1915,10
1916,11
1917,10
1918,10
1919,13
1920,11
1921,10
1922,10
1923,12
1924,10
1925,10
1926,10
1927,11
1928,11
1929,10
1930,10
1931,12
1932,11
1933,9
1934,9
1935,9
1936,13
1937,11
1938,13
1939,13
1940,12
1941,13
1942,13
1943,13
1944,15
1945,15
1946,16
1947,16
1948,15
1949,15
1950,11
1951,11
1952,13
1953,12
1954,14
1955,14
1956,11
1957,12
1958,11
1959,11
1960,14
1961,12
1962,13
1963,13
1964,13
1965,12
1966,12
1967,11
1968,10
1969,10
1970,9
1971,10
1972,12
1973,13
1974,12
1975,14
1976,12
1977,10
1978,10
1979,11
1980,11
1981,10
1982,11
1983,11
1984,15
1985,14
1986,13
1987,13
1988,17
1989,12
1990,11
1991,11
1992,13
1993,11
1994,11
1995,10
1996,13
1997,12
1998,10
1999,9
2000,9
2001,11
2002,11
2003,9
2004,10
2005,9
2006,10
2007,12
2008,10
2009,10
2010,10
2011,11
2012,12
2013,13
2014,10
2015,13
2016,14
2017,10
2018,10
2019,14
2020,11
2021,10
2022,9
2023,13
2024,15
2025,12
2026,13
2027,15
2028,11
2029,13
2030,10
2031,8
2032,9
2033,9
2034,10
2035,9
2036,11
2037,11
2038,15
2039,15
2040,12
2041,9
2042,11
2043,13
2044,14
2045,14
2046,12
2047,13
2048,14
2049,12
2050,10
2051,9
2052,9
2053,10
2054,10
2055,8
2056,11
2057,10
2058,10
2059,9
2060,8
2061,8
2062,10
2063,14
2064,17
2065,13
2066,15
2067,15
2068,15
2069,8
2070,10
2071,13
2072,15
2073,12
2074,10
2075,12
2076,16
2077,15
2078,16
2079,13
2080,10
2081,10
2082,13
2083,11
2084,13
2085,13
2086,12
2087,13
2088,15
2089,15
2090,13
2091,11
2092,9
2093,10
2094,7
2095,10
2096,12
2097,11
2098,10
2099,11
2100,10
2101,11
2102,13
2103,14
2104,14
2105,11
2106,13
2107,13
2108,10
2109,12
2110,12
2111,11
2112,9
2113,11
2114,13
2115,11
2116,10
2117,12
2118,11
2119,13
2120,16
2121,11
2122,14
2123,13
2124,10
2125,12
2126,10
2127,11
2128,10
2129,8
2130,13
2131,14
2132,14
2133,12
2134,13
2135,14
2136,14
2137,13
2138,10
2139,12
2140,16
2141,12
2142,10
2143,9
2144,16
2145,14
2146,12
2147,15
2148,17
2149,15
2150,14
2151,14
2152,17
2153,17
2154,13
2155,16
2156,17
2157,14
2158,11
2159,10
2160,8
2161,10
2162,10
2163,8
2164,7
2165,7
2166,6
2167,6
2168,5
2169,7
2170,8
2171,12
2172,12
2173,9
2174,12
2175,16
2176,11
2177,10
2178,9
2179,11
2180,11
2181,10
2182,10
2183,8
2184,9
2185,11
2186,14
2187,12
2188,12
2189,17
2190,16
2191,10
2192,12
2193,13
2194,13
2195,15
2196,12
2197,13
2198,16
2199,13
2200,12
2201,11
2202,10
2203,10
2204,9
2205,9
2206,12
2207,12
2208,9
2209,14
2210,16
2211,15
2212,11
2213,11
2214,11
2215,11
2216,12
2217,9
2218,10
2219,15
2220,14
2221,12
2222,10
2223,8
2224,11
2225,6
2226,6
2227,11
2228,11
2229,10
2230,10
2231,14
2232,13
2233,12
2234,13
2235,12
2236,13
2237,13
2238,9
2239,10
2240,14
2241,14
2242,16
2243,14
2244,15
2245,13
2246,13
2247,10
2248,13
2249,14
2250,14
2251,13
2252,13
2253,10
2254,15
2255,12
2256,10
2257,9
2258,7
2259,8
2260,11
2261,17
2262,11
2263,10
2264,12
2265,15
2266,11
2267,13
2268,14
2269,12
2270,10
2271,13
2272,10
2273,10
2274,12
2275,12
2276,10
2277,11
2278,9
2279,11
2280,11
2281,11
2282,13
2283,12
2284,12
2285,15
2286,12
2287,13
2288,13
2289,12
2290,11
2291,12
2292,11
2293,13
2294,12
2295,11
2296,11
2297,12
2298,14
2299,12
2300,12
2301,8
2302,10
2303,10
2304,12
2305,13
2306,14
2307,12
2308,13
2309,14
2310,11
2311,12
2312,10
2313,12
2314,11
2315,9
2316,10
2317,11
2318,11
2319,9
2320,10
2321,11
2322,13
2323,12
2324,13
2325,10
2326,9
2327,8
2328,11
2329,11
2330,13
2331,11
2332,13
2333,15
2334,12
2335,11
2336,15
2337,14
2338,15
2339,15
2340,15
2341,19
2342,17
2343,18
2344,12
2345,12
2346,13
2347,14
2348,14
2349,13
2350,14
2351,15
2352,12
2353,9
2354,8
2355,10
2356,9
2357,10
2358,7
2359,7
2360,8
2361,10
2362,10
2363,7
2364,11
2365,12
2366,9
2367,13
2368,11
2369,14
2370,13
2371,16
2372,13
2373,8
2374,10
2375,11
2376,15
2377,12
2378,10
2379,14
2380,15
2381,13
2382,9
2383,12
2384,13
2385,8
2386,12
2387,10
2388,11
2389,13
2390,15
2391,14
2392,13
2393,12
2394,10
2395,13
2396,14
2397,13
2398,10
2399,11
2400,11
2401,11
2402,15
2403,15
2404,10
2405,10
2406,12
2407,14
2408,12
2409,13
2410,11
2411,13
2412,14
2413,13
2414,12
2415,9
2416,12
2417,12
2418,11
2419,8
2420,9
2421,13
2422,13
2423,9
2424,8
2425,13
2426,9
2427,10
2428,7
2429,10
2430,16
2431,14
2432,10
2433,9
2434,10
2435,11
2436,10
2437,10
2438,12
2439,11
2440,10
2441,16
2442,15
2443,12
2444,13
2445,13
2446,12
2447,13
2448,8
2449,11
2450,14
2451,12
2452,11
2453,11
2454,11
2455,10
2456,11
2457,11
2458,9
2459,11
2460,15
2461,11
2462,11
2463,10
2464,7
2465,10
2466,9
2467,10
2468,10
2469,7
2470,10
2471,14
2472,14
2473,13
2474,13
2475,14
2476,15
2477,16
2478,14
2479,13
2480,13
2481,16
2482,12
2483,12
2484,16
2485,15
2486,11
2487,11
2488,12
2489,10
2490,10
2491,10
2492,8
2493,7
2494,11
2495,10
2496,9
2497,12
2498,11
2499,11
2500,13
2501,12
2502,9
2503,9
2504,12
2505,13
2506,12
2507,12
2508,13
2509,13
2510,9
2511,8
2512,10
2513,11
2514,14
2515,12
2516,10
2517,11
2518,17
2519,15
2520,13
2521,13
2522,14
2523,13
2524,12
2525,10
2526,9
2527,9
2528,16
2529,18
2530,15
2531,17
2532,11
2533,10
2534,11
2535,8
2536,9
2537,12
2538,11
2539,10
2540,12
2541,14
2542,12
2543,9
2544,8
2545,9
2546,8
2547,10
2548,10
2549,11
2550,12
2551,9
2552,11
2553,11
2554,13
2555,14
2556,11
2557,11
2558,10
2559,12
2560,11
2561,13
2562,14
2563,15
2564,14
2565,11
2566,11
2567,16
2568,13
2569,10
2570,12
2571,12
2572,11
2573,13
2574,11
2575,10
2576,13
2577,16
2578,14
2579,11
2580,9
2581,8
2582,8
2583,12
2584,6
2585,10
2586,13
2587,12
2588,11
2589,11
2590,11
2591,11
2592,13
2593,14
2594,13
2595,8
2596,15
2597,11
2598,12
2599,15
2600,13
2601,9
2602,12
2603,13
2604,11
2605,10
2606,10
2607,11
2608,10
2609,10
2610,10
2611,9
2612,11
2613,12
2614,7
2615,8
2616,10
2617,10
2618,8
2619,10
2620,10
2621,8
2622,10
2623,14
2624,14
2625,12
2626,10
2627,10
2628,11
2629,11
2630,10
2631,9
2632,9
2633,9
2634,9
2635,12
2636,9
2637,8
2638,8
2639,9
2640,11
2641,12
2642,11
2643,13
2644,12
2645,12
2646,14
2647,14
2648,13
2649,14
2650,13
2651,13
2652,15
2653,14
2654,15
2655,14
2656,15
2657,12
2658,14
2659,9
2660,12
2661,11
2662,13
2663,13
2664,13
2665,11
2666,12
2667,9
2668,10
2669,13
2670,16
2671,16
2672,14
2673,14
2674,11
2675,11
2676,12
2677,13
2678,14
2679,17
2680,15
2681,11
2682,10
2683,7
2684,10
2685,6
2686,9
2687,12
2688,17
2689,13
2690,13
2691,12
2692,12
2693,10
2694,13
2695,14
2696,12
2697,11
2698,11
2699,10
2700,8
2701,10
2702,9
2703,13
2704,11
2705,10
2706,9
2707,6
2708,5
2709,12
2710,12
2711,13
2712,13
2713,13
2714,15
2715,11
2716,9
2717,13
2718,14
2719,13
2720,9
2721,10
2722,9
2723,11
2724,10
2725,9
2726,11
2727,11
2728,11
2729,10
2730,10
2731,9
2732,11
2733,11
2734,9
2735,11
2736,9
2737,10
2738,14
2739,10
2740,12
2741,13
2742,16
2743,17
2744,15
2745,18
2746,16
2747,17
2748,17
2749,11
2750,11
2751,10
2752,8
2753,8
2754,11
2755,10
2756,14
2757,7
2758,9
2759,13
2760,7
2761,7
2762,12
2763,13
2764,13
2765,11
2766,10
2767,11
2768,11
2769,14
2770,11
2771,12
2772,15
2773,14
2774,16
2775,14
2776,10
2777,12
2778,12
2779,12
2780,11
2781,14
2782,12
2783,10
2784,12
2785,5
2786,8
2787,12
2788,13
2789,12
2790,6
2791,10
2792,6
2793,10
2794,10
2795,10
2796,11
2797,11
2798,15
2799,16
2800,14
2801,10
2802,13
2803,10
2804,11
2805,15
2806,12
2807,15
2808,15
2809,14
2810,10
2811,11
2812,15
2813,12
2814,8
2815,12
2816,12
2817,9
2818,9
2819,12
2820,11
2821,11
2822,12
2823,12
2824,8
2825,7
2826,7
2827,7
2828,8
2829,10
2830,12
2831,14
2832,14
2833,12
2834,14
2835,14
2836,11
2837,11
2838,13
2839,13
2840,17
2841,15
2842,11
2843,11
2844,9
2845,9
2846,12
2847,12
2848,10
2849,9
2850,9
2851,13
2852,13
2853,12
2854,17
2855,12
2856,12
2857,9
2858,13
2859,13
2860,14
2861,14
2862,13
2863,12
2864,15
2865,13
2866,8
2867,9
2868,9
2869,12
2870,11
2871,12
2872,9
2873,10
2874,8
2875,9
2876,9
2877,10
2878,10
2879,10
2880,14
2881,15
2882,11
2883,9
2884,7
2885,11
2886,11
2887,11
2888,10
2889,10
2890,10
2891,12
2892,12
2893,12
2894,11
2895,12
2896,14
2897,13
2898,12
2899,10
2900,10
2901,10
2902,10
2903,16
2904,16
2905,12
2906,13
2907,9
2908,10
2909,11
2910,10
2911,12
2912,12
2913,10
2914,11
2915,8
2916,9
2917,7
2918,8
2919,6
2920,9
2921,8
2922,11
2923,9
2924,10
2925,13
2926,9
2927,10
2928,13
2929,15
2930,15
2931,10
2932,14
2933,13
2934,14
2935,17
2936,15
2937,12
2938,16
2939,14
2940,9
2941,11
2942,12
2943,11
2944,14
2945,12
2946,10
2947,11
2948,14
2949,13
2950,11
2951,10
2952,11
2953,10
2954,8
2955,9
2956,9
2957,12
2958,13
2959,10
2960,6
2961,8
2962,10
2963,14
2964,15
2965,12
2966,12
2967,10
2968,10
2969,13
2970,15
2971,12
2972,17
2973,15
2974,15
2975,13
2976,9
2977,10
2978,12
2979,13
2980,14
2981,11
2982,10
2983,8
2984,9
2985,7
2986,10
2987,14
2988,12
2989,10
2990,13
2991,12
2992,11
2993,11
2994,10
